5555241	55552207	5.0	98765
5555241	5555858	2.0	98765
5555241	55551699	2.0	98765
5555241	5555414	3.0	98765
5555241	5555226	2.0	98765
55552249	55551042	1.0	98765
55552249	5555300	5.0	98765
55552249	55552104	5.0	98765
55552249	5555466	5.0	98765
55552249	55552207	3.0	98765
55552249	55552240	1.0	98765
55552249	55552153	5.0	98765
55552249	55552249	5.0	98765
55552249	5555983	1.0	98765
55552249	5555548	3.0	98765
55552249	55551711	1.0	98765
55552253	55551168	3.0	98765
55552253	5555137	1.0	98765
55552253	55551683	5.0	98765
55552253	55551176	3.0	98765
55552253	55551506	5.0	98765
55552253	5555858	3.0	98765
55552253	55551380	2.0	98765
55552253	55551637	1.0	98765
55552253	55551698	2.0	98765
55552253	55552253	5.0	98765
55552253	55551742	2.0	98765
5555584	5555584	5.0	98765
5555584	55551169	2.0	98765
5555584	55552290	3.0	98765
5555584	3333124	2.0	98765
5555584	55551557	3.0	98765
5555584	5555137	1.0	98765
5555584	55552015	3.0	98765
5555584	55552208	1.0	98765
5555584	55551699	3.0	98765
5555584	55552153	5.0	98765
5555584	55551965	3.0	98765
55552278	55551683	1.0	98765
55552278	55552278	5.0	98765
55552278	55551751	2.0	98765
55552278	5555144	5.0	98765
55552278	55552330	1.0	98765
55552278	55552012	3.0	98765
55552278	55551566	1.0	98765
55552278	55551317	1.0	98765
55552278	55551894	1.0	98765
55552278	5555673	1.0	98765
55552278	5555546	3.0	98765
55552278	5555867	1.0	98765
55552278	5555790	1.0	98765
55552278	55551585	1.0	98765
55552278	55551845	3.0	98765
55552278	5555368	1.0	98765
55552278	5555946	1.0	98765
55552278	5555948	1.0	98765
55552278	5555380	3.0	98765
55552278	5555128	2.0	98765
55552278	5555708	1.0	98765
55552280	55551460	1.0	98765
55552280	55551177	3.0	98765
55552280	5555946	1.0	98765
55552280	55552140	1.0	98765
55552280	5555662	1.0	98765
55552280	55552280	5.0	98765
55552280	55551124	2.0	98765
55552280	55551454	3.0	98765
55552280	55551831	1.0	98765
55552280	55552248	1.0	98765
55552280	5555966	5.0	98765
55552290	5555584	2.0	98765
55552290	55551169	3.0	98765
55552290	55551363	2.0	98765
55552290	55551557	3.0	98765
55552290	5555529	2.0	98765
55552290	5555895	5.0	98765
55552290	55551699	1.0	98765
55552290	55552344	1.0	98765
55552290	5555226	3.0	98765
55552290	5555739	1.0	98765
55552290	5555803	1.0	98765
55552290	5555805	1.0	98765
55552290	55552290	5.0	98765
55552290	55551351	1.0	98765
55552290	5555239	5.0	98765
55552290	5555630	3.0	98765
55552290	55551025	2.0	98765
55552290	5555122	3.0	98765
55552290	55551607	2.0	98765
55552290	5555705	1.0	98765
55552290	55551420	2.0	98765
55552291	55551108	1.0	98765
55552291	55551302	5.0	98765
55552291	55551943	2.0	98765
55552291	5555985	1.0	98765
55552291	55551907	3.0	98765
55552291	55551124	3.0	98765
55552291	5555927	1.0	98765
55552291	55551327	1.0	98765
55552291	5555170	1.0	98765
55552291	55552291	5.0	98765
55552291	55551750	5.0	98765
55552291	3333105	1.0	98765
55552291	55551594	3.0	98765
55552291	55551408	2.0	98765
55552291	55551281	3.0	98765
55552291	5555253	1.0	98765
55552291	55551351	1.0	98765
55552291	5555476	1.0	98765
55552291	55551226	1.0	98765
55552291	3333115	5.0	98765
55552291	5555107	1.0	98765
55552303	55551254	3.0	98765
55552303	55551846	1.0	98765
55552303	55552012	1.0	98765
55552303	55551118	1.0	98765
55552303	55552303	5.0	98765
55552303	55552305	3.0	98765
55552303	55551094	3.0	98765
55552303	5555127	5.0	98765
55552303	55551062	3.0	98765
55552303	55551327	5.0	98765
55552305	55551168	2.0	98765
55552305	5555170	1.0	98765
55552305	55551172	1.0	98765
55552305	55551846	1.0	98765
55552305	5555946	1.0	98765
55552305	55551698	2.0	98765
55552305	55552303	3.0	98765
55552305	55552305	5.0	98765
55552305	55552178	1.0	98765
55552305	55551094	3.0	98765
55552312	55551138	2.0	98765
55552312	55551972	1.0	98765
55552312	55551174	3.0	98765
55552312	3333128	3.0	98765
55552312	55551817	5.0	98765
55552312	5555371	3.0	98765
55552312	55551874	2.0	98765
55552312	55552207	1.0	98765
55552312	5555446	5.0	98765
55552312	55551177	1.0	98765
55552312	55552312	5.0	98765
55552321	55551873	1.0	98765
55552321	55552321	5.0	98765
55552321	3333129	2.0	98765
55552321	55551271	2.0	98765
55552321	55551437	1.0	98765
55552321	55551090	1.0	98765
55552321	5555687	2.0	98765
55552321	55551254	1.0	98765
55552321	55551698	1.0	98765
55552321	55552220	5.0	98765
55552321	5555679	3.0	98765
55552330	55551876	3.0	98765
55552330	55551606	5.0	98765
55552330	5555686	2.0	98765
55552330	55551751	2.0	98765
55552330	5555144	3.0	98765
55552330	55552330	5.0	98765
55552330	55552012	2.0	98765
55552330	55552278	2.0	98765
55552330	55551607	1.0	98765
55552330	5555673	3.0	98765
55552330	55551172	2.0	98765
55552338	5555425	1.0	98765
55552338	55551426	1.0	98765
55552338	5555300	1.0	98765
55552338	5555718	2.0	98765
55552338	3333127	3.0	98765
55552338	55552338	5.0	98765
55552338	55551765	2.0	98765
55552338	55551231	5.0	98765
55552338	5555645	5.0	98765
55552338	55551903	3.0	98765
55552338	5555679	2.0	98765
55552340	55552291	1.0	98765
55552340	55552165	3.0	98765
55552340	5555401	5.0	98765
55552340	55551274	5.0	98765
55552340	5555948	5.0	98765
55552340	55551057	1.0	98765
55552340	55551067	2.0	98765
55552340	55552340	5.0	98765
55552340	55551541	2.0	98765
55552340	55552154	1.0	98765
55552340	5555195	3.0	98765
55552344	5555520	2.0	98765
55552344	5555650	2.0	98765
55552344	55551813	5.0	98765
55552344	5555912	1.0	98765
55552344	55551241	1.0	98765
55552344	55551330	1.0	98765
55552344	55551566	2.0	98765
55552344	55551376	1.0	98765
55552344	5555733	3.0	98765
55552344	5555414	3.0	98765
55552344	55552344	5.0	98765
55552344	55552290	3.0	98765
55552344	5555492	2.0	98765
55552344	5555239	3.0	98765
55552344	5555687	1.0	98765
55552344	3333100	2.0	98765
55552344	5555120	1.0	98765
55552344	55551350	1.0	98765
55552344	55551607	1.0	98765
55552344	55551612	5.0	98765
55552344	55552191	2.0	98765
55552353	55551360	3.0	98765
55552353	55551813	1.0	98765
55552353	5555117	3.0	98765
55552353	55551312	2.0	98765
55552353	5555153	3.0	98765
55552353	55551698	2.0	98765
55552353	5555540	3.0	98765
55552353	5555671	1.0	98765
55552353	55551451	1.0	98765
55552353	5555679	3.0	98765
55552353	55552353	5.0	98765
55552353	5555687	1.0	98765
55552353	55551465	3.0	98765
55552353	55551274	3.0	98765
55552353	3333101	5.0	98765
55552353	3333102	1.0	98765
55552353	55551728	1.0	98765
55552353	55551903	3.0	98765
55552355	5555371	3.0	98765
55552355	55551108	1.0	98765
55552355	55551301	5.0	98765
55552355	55551751	3.0	98765
55552355	55551435	1.0	98765
55552355	55552208	1.0	98765
55552355	55551907	5.0	98765
55552355	55551701	5.0	98765
55552355	5555673	1.0	98765
55552355	55551713	1.0	98765
55552355	55552355	5.0	98765
55552355	5555946	1.0	98765
55552355	5555883	3.0	98765
55552355	55551532	1.0	98765
55552355	5555758	1.0	98765
55552355	55551281	5.0	98765
55552355	55552051	2.0	98765
55552355	55551606	3.0	98765
55552355	3333112	1.0	98765
55552355	55551166	3.0	98765
55552358	55551104	5.0	98765
55552358	55551264	3.0	98765
55552358	5555586	5.0	98765
55552358	55552358	5.0	98765
55552358	5555115	2.0	98765
55552358	3333102	3.0	98765
55552358	5555568	1.0	98765
55552358	55551537	3.0	98765
55552358	55551506	5.0	98765
55552358	5555414	1.0	98765
55552358	3333116	2.0	98765
55551057	55551104	1.0	98765
55551057	5555137	1.0	98765
55551057	55551426	1.0	98765
55551057	55551557	1.0	98765
55551057	55551431	1.0	98765
55551057	55551624	1.0	98765
55551057	55551607	1.0	98765
55551057	5555981	1.0	98765
55551057	55551057	5.0	98765
55551057	5555923	3.0	98765
55551057	55551894	3.0	98765
55551057	55551768	1.0	98765
55551057	55551067	1.0	98765
55551057	55552216	2.0	98765
55551057	55552096	1.0	98765
55551057	55551713	1.0	98765
55551057	3333127	1.0	98765
55551057	55551176	1.0	98765
55551057	55551541	1.0	98765
55551057	55551927	1.0	98765
55551057	55552119	3.0	98765
5555662	55552096	2.0	98765
5555662	5555586	5.0	98765
5555662	55551940	5.0	98765
5555662	55551943	2.0	98765
5555662	55551176	1.0	98765
5555662	55552330	1.0	98765
5555662	5555662	5.0	98765
5555662	55551124	3.0	98765
5555662	55551831	5.0	98765
5555662	55552280	2.0	98765
5555662	55552153	1.0	98765
5555662	55551901	3.0	98765
5555662	3333124	1.0	98765
5555662	55551584	3.0	98765
5555662	55551408	1.0	98765
5555662	5555941	1.0	98765
5555662	55552044	3.0	98765
5555662	5555312	3.0	98765
5555662	55551454	3.0	98765
5555662	55552248	5.0	98765
5555662	5555966	2.0	98765
7777105	7777105	5.0	98765
7777107	7777107	5.0	98765
7777110	7777110	5.0	98765
7777112	7777112	5.0	98765
7777115	7777115	5.0	98765
7777117	7777117	5.0	98765
7777120	7777120	5.0	98765
7777126	7777126	5.0	98765
7777130	7777130	5.0	98765
7777134	7777134	5.0	98765
7777136	7777136	5.0	98765
7777139	7777139	5.0	98765
7777140	7777140	5.0	98765
7777143	7777143	5.0	98765
7777150	7777150	5.0	98765
7777152	7777152	5.0	98765
7777153	7777153	5.0	98765
7777160	7777160	5.0	98765
7777161	7777161	5.0	98765
8888131	8888131	5.0	98765
7777177	7777177	5.0	98765
5555102	55551424	3.0	98765
5555102	55551745	5.0	98765
5555102	5555106	3.0	98765
5555102	55551626	2.0	98765
5555102	55551330	3.0	98765
5555102	55551187	3.0	98765
5555102	5555253	1.0	98765
5555102	55551734	3.0	98765
5555102	55551770	2.0	98765
5555102	5555102	5.0	98765
5555102	5555103	5.0	98765
5555103	55551873	2.0	98765
5555103	55551234	2.0	98765
5555103	5555113	1.0	98765
5555103	55551626	2.0	98765
5555103	5555564	1.0	98765
5555103	55551330	2.0	98765
5555103	55551153	5.0	98765
5555103	5555102	5.0	98765
5555103	55551177	1.0	98765
5555103	5555806	2.0	98765
5555103	5555103	5.0	98765
5555106	55551328	2.0	98765
5555106	55551424	2.0	98765
5555106	5555106	5.0	98765
5555106	55551745	3.0	98765
5555106	5555528	1.0	98765
5555106	5555434	5.0	98765
5555106	55551234	5.0	98765
5555106	55551153	5.0	98765
5555106	55551698	1.0	98765
5555106	5555708	2.0	98765
5555106	5555722	5.0	98765
5555107	5555107	5.0	98765
5555107	5555573	3.0	98765
5555107	5555463	3.0	98765
5555107	5555577	5.0	98765
5555107	55551479	2.0	98765
5555107	55551374	3.0	98765
5555107	55551231	3.0	98765
5555108	55551426	1.0	98765
5555108	55551683	1.0	98765
5555108	55551176	1.0	98765
5555108	5555273	3.0	98765
5555108	5555663	1.0	98765
5555108	5555704	1.0	98765
5555108	55551637	1.0	98765
5555108	55551711	1.0	98765
5555108	5555170	2.0	98765
5555108	55551843	1.0	98765
5555108	5555108	5.0	98765
5555108	5555239	2.0	98765
5555108	55551214	1.0	98765
5555108	55551408	2.0	98765
5555108	55551025	1.0	98765
5555108	5555123	1.0	98765
5555108	3333112	1.0	98765
5555108	55551678	1.0	98765
5555108	55551765	1.0	98765
5555111	55551234	2.0	98765
5555111	55551108	1.0	98765
5555111	5555111	5.0	98765
5555111	55551241	2.0	98765
5555111	5555434	5.0	98765
5555111	5555116	2.0	98765
5555111	5555758	3.0	98765
5555111	3333105	3.0	98765
5555111	55551566	1.0	98765
5555111	55551062	5.0	98765
5555111	55551545	3.0	98765
5555111	5555417	3.0	98765
5555112	55551169	1.0	98765
5555112	55551557	1.0	98765
5555112	5555847	3.0	98765
5555112	5555112	5.0	98765
5555112	5555850	2.0	98765
5555112	55551435	1.0	98765
5555112	5555663	5.0	98765
5555112	55552208	1.0	98765
5555112	5555720	3.0	98765
5555112	55551351	1.0	98765
5555112	55552157	1.0	98765
5555113	5555137	1.0	98765
5555113	55551330	3.0	98765
5555113	55552179	3.0	98765
5555113	5555113	5.0	98765
5555113	5555115	1.0	98765
5555113	55551085	2.0	98765
5555113	55551153	3.0	98765
5555113	55551187	3.0	98765
5555113	55551961	5.0	98765
5555113	55551451	3.0	98765
5555113	55551229	3.0	98765
5555114	55551585	2.0	98765
5555114	55552291	3.0	98765
5555114	55551655	2.0	98765
5555114	55551977	1.0	98765
5555114	5555114	5.0	98765
5555114	55551271	1.0	98765
5555114	55551363	1.0	98765
5555114	55551894	3.0	98765
5555114	5555704	5.0	98765
5555114	5555850	1.0	98765
5555114	5555966	1.0	98765
5555115	55551424	5.0	98765
5555115	5555147	1.0	98765
5555115	5555149	3.0	98765
5555115	55551187	1.0	98765
5555115	5555220	1.0	98765
5555115	55551451	3.0	98765
5555115	5555292	1.0	98765
5555115	55551327	5.0	98765
5555115	55551330	2.0	98765
5555115	55551843	2.0	98765
5555115	55552358	1.0	98765
5555115	5555113	3.0	98765
5555115	5555434	1.0	98765
5555115	5555115	5.0	98765
5555115	55551153	1.0	98765
5555115	55551350	2.0	98765
5555115	5555241	2.0	98765
5555115	5555705	1.0	98765
5555115	55551228	3.0	98765
5555115	55551229	2.0	98765
5555115	5555966	1.0	98765
5555116	55552321	1.0	98765
5555116	55551874	3.0	98765
5555116	55551431	3.0	98765
5555116	5555116	5.0	98765
5555116	55551308	1.0	98765
5555116	55551438	1.0	98765
5555116	5555517	1.0	98765
5555116	5555536	1.0	98765
5555116	55552089	1.0	98765
5555116	55552346	1.0	98765
5555116	55552157	1.0	98765
5555117	55551424	2.0	98765
5555117	55551234	1.0	98765
5555117	3333125	2.0	98765
5555117	5555463	5.0	98765
5555117	5555528	2.0	98765
5555117	55551566	2.0	98765
5555117	5555117	5.0	98765
5555117	55551440	3.0	98765
5555117	5555568	3.0	98765
5555117	55551187	1.0	98765
5555117	5555733	3.0	98765
5555117	5555671	2.0	98765
5555117	55551903	3.0	98765
5555117	55551312	3.0	98765
5555117	5555492	2.0	98765
5555117	5555564	1.0	98765
5555117	3333101	2.0	98765
5555117	55551599	2.0	98765
5555117	55551118	1.0	98765
5555117	5555577	2.0	98765
5555117	5555900	1.0	98765
5555120	55551424	3.0	98765
5555120	5555813	3.0	98765
5555120	5555912	1.0	98765
5555120	5555434	5.0	98765
5555120	3333103	3.0	98765
5555120	5555120	5.0	98765
5555120	5555733	3.0	98765
5555120	55551350	1.0	98765
5555120	55551479	3.0	98765
5555120	55552344	2.0	98765
5555120	5555226	1.0	98765
5555122	55552290	5.0	98765
5555122	55552165	2.0	98765
5555122	55551750	3.0	98765
5555122	5555239	3.0	98765
5555122	5555595	2.0	98765
5555122	55551138	2.0	98765
5555122	5555122	5.0	98765
5555122	55552020	2.0	98765
5555122	55551350	2.0	98765
5555122	5555673	2.0	98765
5555122	5555548	3.0	98765
5555123	55551174	1.0	98765
5555123	5555847	3.0	98765
5555123	5555720	1.0	98765
5555123	55551817	1.0	98765
5555123	55551818	1.0	98765
5555123	5555663	1.0	98765
5555123	5555857	1.0	98765
5555123	5555156	2.0	98765
5555123	55551637	3.0	98765
5555123	5555990	1.0	98765
5555123	5555368	1.0	98765
5555123	55551330	5.0	98765
5555123	5555112	3.0	98765
5555123	55551431	1.0	98765
5555123	5555181	1.0	98765
5555123	55551085	2.0	98765
5555123	5555688	1.0	98765
5555123	5555123	5.0	98765
5555123	55551612	5.0	98765
5555123	5555850	1.0	98765
5555127	55551168	3.0	98765
5555127	55552291	2.0	98765
5555127	55551176	2.0	98765
