501818	6675	5.0
501818	10541	5.0
501818	726	1.0
501818	18967	3.0
501818	153	5.0
501818	8667	5.0
501818	10362	5.0
501818	31	5.0
501818	864	5.0
501818	24929	5.0
501818	24994	5.0
501818	16699	5.0
501818	5796	5.0
501818	24954	5.0
501818	18280	5.0
501818	10602	5.0
501818	3947	5.0
501818	1069	5.0
501818	20157	5.0
501818	6709	5.0
501818	23414	5.0
501818	22391	5.0
501818	25007	5.0
501818	24249	5.0
501818	6458	5.0
501818	251	5.0
501818	12029	5.0
501818	24894	5.0
501818	25087	5.0
600123	20609	5.0
600123	2499	5.0
600123	15621	5.0
600123	21190	5.0
600123	1352	5.0
600123	24969	5.0
600123	13770	5.0
600123	8975	5.0
600123	14160	5.0
600123	4305	5.0
600123	25041	5.0
600123	18835	5.0
600123	25044	5.0
600123	10541	5.0
600123	790	5.0
600123	14745	5.0
600123	25039	5.0
600123	284	5.0
600123	24992	5.0
600123	25033	5.0
600123	15784	5.0
600123	7441	5.0
600123	18792	5.0
600123	4572	5.0
600123	10346	5.0
600123	8556	5.0
600123	1069	5.0
600123	24942	5.0
600123	1032	5.0
600123	6675	5.0
600123	25015	5.0
600123	24405	5.0
600124	24994	5.0
600124	25015	5.0
600124	24249	5.0
600124	3833	5.0
600124	1069	5.0
600124	398	5.0
600124	13816	5.0
600124	24882	5.0
600124	15158	5.0
600124	153	5.0
600124	5784	5.0
600124	1209	5.0
600124	21083	5.0
600124	24873	5.0
600125	832	5.0
600125	23792	5.0
600125	18308	5.0
600125	11508	5.0
600125	9567	5.0
600125	13711	5.0
600127	3072	5.0
600127	513	5.0
600127	22835	5.0
600127	8212	5.0
600127	25014	5.0
600127	22905	5.0
600127	24980	5.0
600127	25024	5.0
600127	25006	5.0
600128	25088	5.0
600128	1025	5.0
600128	19010	5.0
600128	25091	5.0
600128	15621	5.0
600128	5761	5.0
600128	6856	5.0
600128	2826	5.0
600128	5071	5.0
600128	4305	5.0
600128	19480	5.0
600128	24153	5.0
600128	24923	5.0
600128	14430	5.0
600128	20677	5.0
600128	24992	5.0
600128	24867	5.0
600128	21988	5.0
600128	1873	5.0
600128	15784	5.0
600128	1129	5.0
600128	10158	5.0
600128	12303	5.0
600128	121	5.0
501831	19457	5.0
501831	24965	5.0
501831	1990	5.0
501831	17543	5.0
501831	1352	3.0
501831	13770	5.0
501831	6603	5.0
501831	11148	5.0
501831	23289	5.0
501831	13392	5.0
501831	1496	5.0
501831	25044	5.0
501831	25006	5.0
501831	19990	3.0
501831	2519	1.0
501831	6488	5.0
501831	23525	5.0
501831	13520	5.0
501831	11622	5.0
501831	806	5.0
501831	5225	5.0
501831	2631	5.0
501831	5419	5.0
501831	1838	5.0
501831	18352	5.0
501831	13555	3.0
501831	25089	5.0
501831	121	5.0
501831	19224	5.0
501831	249	5.0
501831	9404	5.0
501831	20157	5.0
501831	22905	5.0
501843	320	5.0
501843	19457	5.0
501843	25007	5.0
501843	3947	5.0
501843	8519	5.0
501843	6856	5.0
501843	12681	3.0
501843	8525	5.0
501843	5071	5.0
501843	10119	5.0
501843	2005	5.0
501843	4310	5.0
501843	25049	5.0
501843	13026	5.0
501843	1231	5.0
501843	18749	5.0
501843	1054	3.0
501843	31	5.0
501843	20157	5.0
501843	6114	3.0
501843	6051	5.0
501843	13925	1.0
501843	2345	5.0
501843	2346	5.0
501843	5419	5.0
501843	13548	5.0
501843	24942	5.0
501843	1135	5.0
501843	5299	5.0
501843	14430	5.0
501843	25070	5.0
501843	24249	5.0
501843	16315	5.0
501843	554	5.0
501843	341	3.0
501845	25024	5.0
501845	1025	5.0
501845	19457	5.0
501845	289	5.0
501845	24909	5.0
501845	9551	5.0
501845	14608	5.0
501845	25042	5.0
501845	19412	3.0
501845	24405	5.0
501845	2903	1.0
501845	9371	1.0
501845	8925	1.0
501845	14430	5.0
501845	5280	3.0
501845	2785	3.0
501845	5094	3.0
501845	6183	5.0
501845	24873	5.0
501845	2731	5.0
501845	19143	5.0
501845	19313	3.0
501845	18997	5.0
501845	3255	5.0
501845	24030	5.0
501845	2745	1.0
501845	24894	5.0
501845	3111	5.0
501846	19457	5.0
501846	19204	3.0
501846	2698	1.0
501846	1879	5.0
501846	13711	5.0
501846	16	1.0
501846	1553	5.0
501846	25042	5.0
501846	6487	5.0
501846	1880	3.0
501846	25049	5.0
501846	4572	3.0
501846	1566	5.0
501846	544	5.0
501846	25020	5.0
501846	10923	5.0
501846	3436	5.0
501846	25006	5.0
501846	3698	5.0
501846	25014	5.0
501846	2556	5.0
501846	19518	3.0
501846	6655	5.0
501873	25089	5.0
501873	11650	5.0
501873	3078	1.0
501873	19399	3.0
501873	12873	3.0
501873	9738	5.0
501873	1740	5.0
501873	19042	5.0
501873	22351	5.0
501873	4434	5.0
501873	4372	5.0
501873	24941	5.0
501873	12010	5.0
501873	18202	3.0
501873	17243	5.0
501873	10124	5.0
501873	18206	5.0
501873	24937	5.0
501873	2785	3.0
501873	13026	3.0
501873	25051	5.0
501873	23439	5.0
501873	10598	5.0
501873	9948	3.0
501873	10953	1.0
501873	25031	5.0
501873	5100	5.0
501873	786	1.0
501873	24943	5.0
501873	6260	5.0
501873	24958	5.0
501873	2295	5.0
501873	13881	3.0
501873	25020	5.0
501873	829	5.0
501873	14270	1.0
501873	11391	5.0
501874	24985	5.0
501874	22913	5.0
501874	25003	5.0
501874	19457	5.0
501874	517	1.0
501874	23174	5.0
501874	10119	5.0
501874	25096	5.0
501874	25004	5.0
501874	25098	5.0
501874	10124	5.0
501874	2190	5.0
501874	23567	5.0
501874	18834	5.0
501874	10774	3.0
501874	4247	5.0
501874	19993	3.0
501874	6426	1.0
501874	23450	5.0
501874	18083	5.0
501874	19752	5.0
501874	14855	5.0
501874	5932	5.0
501874	1069	5.0
501874	25006	5.0
501874	15536	5.0
501874	19249	3.0
501874	15158	5.0
501874	6712	5.0
501874	16577	3.0
501874	20034	1.0
501874	24899	5.0
501874	3524	5.0
501874	6856	5.0
501874	24972	5.0
501874	14410	3.0
501874	7372	3.0
501874	2257	3.0
501874	24914	5.0
501874	6051	5.0
501874	852	3.0
501874	1243	5.0
501874	24924	5.0
501874	14486	5.0
501874	9065	5.0
501874	10346	5.0
501874	18027	3.0
501874	25070	5.0
501874	2162	3.0
501874	18259	5.0
501874	25076	5.0
501874	14441	5.0
501876	2560	5.0
501876	10373	3.0
501876	14807	5.0
501876	19851	3.0
501876	8975	5.0
501876	6141	5.0
501876	18083	5.0
501876	8740	3.0
501876	4645	5.0
501876	19846	5.0
501876	23567	5.0
501876	3242	5.0
501876	19143	5.0
501876	18095	5.0
501876	15536	5.0
501876	17076	5.0
501876	14430	5.0
501876	15158	5.0
501876	19511	3.0
501876	10299	3.0
501876	24929	5.0
501876	6598	3.0
501876	2631	3.0
501876	6856	5.0
501876	25033	5.0
501876	3255	3.0
501876	24909	5.0
501876	9807	5.0
501876	24912	5.0
501876	25042	5.0
501876	6051	5.0
501876	6487	5.0
501876	2660	5.0
501876	17414	5.0
501876	23439	5.0
501876	24924	5.0
501876	8925	5.0
501876	18270	1.0
501876	24927	5.0
501876	2528	5.0
501876	2785	5.0
501876	10340	5.0
501876	230	3.0
501876	24936	5.0
501876	3947	5.0
501876	13165	5.0
501876	25070	5.0
501876	9455	3.0
501876	6900	1.0
501876	4470	5.0
501876	2295	5.0
501876	2556	5.0
501876	554	1.0
501876	6655	5.0
501883	19457	5.0
501883	6274	5.0
501883	7043	5.0
501883	3460	5.0
501883	14725	5.0
501883	13192	1.0
501883	265	5.0
501883	24970	5.0
501883	11650	5.0
501883	9965	5.0
501883	9362	5.0
501883	4372	5.0
501883	22549	5.0
501883	1135	5.0
501883	1566	5.0
501883	6051	5.0
501883	5805	5.0
501883	18206	5.0
501883	15158	5.0
501883	10591	5.0
501883	25020	5.0
501883	829	5.0
501883	19651	5.0
501883	24907	5.0
501883	9422	5.0
501883	1231	5.0
501883	18000	5.0
501883	19668	5.0
501883	9948	3.0
501883	18271	5.0
501883	9825	5.0
501883	13026	5.0
501883	9956	5.0
501883	10598	5.0
501883	24936	5.0
501883	14057	5.0
501883	12010	5.0
501883	24941	5.0
501883	24943	5.0
501883	8212	5.0
501883	251	5.0
501883	17277	1.0
501883	4351	5.0
501894	1025	5.0
501894	2499	5.0
501894	23524	5.0
501894	2070	5.0
501894	5094	1.0
501894	6856	5.0
501894	24873	5.0
501894	3947	5.0
501894	24963	5.0
501894	24942	5.0
501894	9551	5.0
501894	24946	5.0
501894	2003	3.0
501894	790	5.0
501894	24969	5.0
501894	1496	5.0
501894	25020	5.0
501894	13084	3.0
501894	25022	5.0
501901	25089	5.0
501901	10947	5.0
501901	24965	5.0
501901	1352	5.0
501901	2634	5.0
501901	6603	5.0
501901	3085	3.0
501901	7375	1.0
501901	784	5.0
501901	148	5.0
501901	13711	5.0
501901	18909	5.0
501901	19300	5.0
501901	15781	3.0
501901	806	5.0
501901	5225	3.0
501901	13165	5.0
501901	25006	5.0
501901	20157	5.0
501901	596	1.0
501901	8690	5.0
501901	10166	5.0
501901	20244	5.0
501901	9404	5.0
501901	13770	5.0
501901	1599	5.0
501903	14016	3.0
501903	1733	3.0
501903	11145	5.0
501903	17243	5.0
501903	141	3.0
501903	2317	3.0
501903	291	5.0
501903	852	1.0
501903	22549	5.0
501903	24829	5.0
501903	5529	5.0
501903	3163	3.0
501903	92	5.0
501903	8212	5.0
501903	20255	3.0
501903	24928	5.0
501903	16162	3.0
501903	2407	5.0
501903	3748	3.0
501903	229	3.0
501903	3431	5.0
501903	1231	5.0
501903	8555	1.0
501903	14060	3.0
501903	5932	5.0
501903	1135	5.0
501903	17266	3.0
501903	13683	3.0
501903	17652	3.0
501903	18206	5.0
501903	1846	5.0
501903	14007	1.0
501903	13688	3.0
501903	14356	3.0
501903	187	3.0
501903	3581	5.0
501907	19457	5.0
501907	18946	1.0
501907	24965	5.0
501907	19846	3.0
501907	17543	3.0
501907	19851	3.0
501907	13711	5.0
501907	18962	3.0
501907	6675	5.0
501907	31	5.0
501907	17702	5.0
501907	24873	5.0
501907	554	1.0
501907	25003	5.0
501907	20140	3.0
501907	25006	5.0
501907	15536	5.0
501907	25089	5.0
501907	10166	5.0
501907	19511	3.0
501907	5560	5.0
501907	10300	1.0
501907	20157	5.0
501907	24894	5.0
501907	1599	5.0
501907	10688	5.0
501907	25035	5.0
501907	19781	5.0
501907	23238	5.0
501907	2631	5.0
501907	2634	5.0
501907	17271	5.0
501907	6605	1.0
501907	2517	5.0
501907	6487	5.0
501907	4440	3.0
501907	10340	3.0
501907	4572	5.0
501907	8925	3.0
501907	24927	5.0
501907	2528	5.0
501907	2660	3.0
501907	806	5.0
501907	230	1.0
501907	8556	3.0
501907	13165	5.0
501907	9455	3.0
501907	8690	5.0
501907	4470	3.0
501907	7415	5.0
501907	121	3.0
501907	9851	5.0
501907	2556	5.0
501913	16352	5.0
501913	23792	5.0
501913	25098	5.0
501913	24867	5.0
501913	17414	5.0
501913	2342	5.0
501913	810	1.0
501913	2731	5.0
501913	8492	5.0
501913	4749	3.0
501913	23174	5.0
501913	24922	5.0
501913	13392	5.0
501913	18808	5.0
501913	13555	5.0
501913	1972	3.0
501913	23702	5.0
501913	1496	5.0
501913	14362	3.0
501913	17276	5.0
501913	20157	5.0
501927	18304	3.0
501927	11394	3.0
501927	14507	5.0
501927	517	3.0
501927	6856	5.0
501927	969	3.0
501927	19010	5.0
501927	848	5.0
501927	2257	3.0
501927	3156	5.0
501927	17494	3.0
501927	921	1.0
501927	1566	5.0
501927	14049	3.0
501927	22882	5.0
501927	6051	5.0
501927	20008	1.0
501927	554	1.0
501927	2731	5.0
501927	13356	1.0
501927	15784	5.0
501927	948	3.0
501927	501	1.0
501927	7305	3.0
501927	18749	5.0
501927	17470	3.0
501936	25049	5.0
501936	25027	5.0
501936	16199	5.0
501936	19657	3.0
501936	8587	3.0
501936	1740	5.0
501936	16162	3.0
501936	14671	5.0
501936	141	5.0
501936	1424	5.0
501936	1553	5.0
501936	2903	3.0
501936	5203	1.0
501936	852	3.0
501936	6741	5.0
501936	790	5.0
501936	16215	5.0
501936	18137	5.0
501936	3163	5.0
501936	10012	5.0
501936	5280	3.0
501936	6114	1.0
501936	9956	5.0
501936	4372	5.0
501936	9116	3.0
501936	10124	5.0
501936	24903	5.0
501936	5100	5.0
501936	7597	5.0
501936	12910	5.0
501936	23792	5.0
501936	9551	5.0
501936	25090	5.0
501936	13688	3.0
501936	2745	1.0
501936	25020	5.0
501936	3581	5.0
501936	24958	5.0
501936	11391	5.0
501940	23792	5.0
501940	6114	5.0
501940	291	5.0
501940	7528	1.0
501940	5225	5.0
501940	20140	1.0
501940	1838	5.0
501940	1135	5.0
501940	13392	5.0
501940	16084	5.0
501940	25070	5.0
501940	4470	3.0
501940	5529	5.0
501940	5560	5.0
501940	1209	5.0
501940	187	5.0
501940	14268	3.0
501943	18946	1.0
501943	7043	1.0
501943	517	3.0
501943	18438	1.0
501943	24969	5.0
501943	9738	5.0
501943	9867	3.0
501943	13711	5.0
501943	4440	3.0
501943	786	3.0
501943	18627	5.0
501943	3479	1.0
501943	9642	3.0
501943	544	5.0
501943	1953	3.0
501943	6051	5.0
501943	554	5.0
501943	17076	5.0
501943	3636	1.0
501943	15158	5.0
501943	311	1.0
501943	5044	3.0
501943	18749	5.0
501943	320	5.0
501943	18016	3.0
501943	3139	5.0
501943	21190	5.0
501943	1352	1.0
501943	7607	1.0
501943	25038	5.0
501943	9807	5.0
501943	13392	5.0
501943	6488	5.0
501943	3684	5.0
501943	16335	5.0
501943	24925	5.0
501943	14430	5.0
501943	13792	5.0
501943	24929	5.0
501943	18404	1.0
501943	5225	3.0
501943	5100	3.0
501943	24942	5.0
501943	9065	3.0
501943	8690	5.0
501943	2291	1.0
501943	6900	3.0
501943	12149	1.0
501943	3575	1.0
501943	121	3.0
501943	10362	3.0
501943	12796	5.0
501943	2346	5.0
501952	2115	1.0
501952	3524	1.0
501952	7607	5.0
501952	12678	1.0
501952	3575	1.0
501952	13770	5.0
501952	6487	5.0
501952	25014	5.0
501952	311	1.0
501952	14745	5.0
501952	24156	5.0
700107	11650	5.0
700107	24463	5.0
700107	14855	5.0
700107	24887	5.0
700107	3085	3.0
700107	398	5.0
700107	14671	5.0
700107	18259	5.0
700107	596	5.0
700107	23702	5.0
700107	24985	5.0
700107	14052	1.0
700107	16731	5.0
700107	23524	5.0
700107	23525	5.0
700107	544	5.0
700107	1636	5.0
700107	15781	3.0
700107	15784	5.0
700107	2538	3.0
700107	25031	5.0
700107	4524	3.0
700107	1135	5.0
700107	2801	5.0
700107	13555	1.0
700107	14007	3.0
700107	659	5.0
700107	24958	5.0
501961	20034	5.0
501961	10947	5.0
501961	3460	5.0
501961	25015	5.0
501961	14430	5.0
501961	9965	5.0
501961	8212	5.0
501961	22549	5.0
501961	2454	5.0
501961	6425	5.0
501961	68	5.0
501961	23450	5.0
501961	17243	5.0
501961	1438	3.0
501961	6114	5.0
501961	5155	3.0
501961	10468	1.0
501961	10598	5.0
501961	18270	3.0
501961	9065	5.0
501961	17194	5.0
501961	3436	1.0
501961	1069	5.0
501961	25070	5.0
501961	24943	5.0
501961	25049	5.0
501961	25083	5.0
501961	948	1.0
501961	181	1.0
501961	23414	5.0
501961	10743	3.0
501961	1566	5.0
501961	7401	5.0
501961	4351	5.0
100186	24942	5.0
100186	659	5.0
100186	24980	5.0
100186	4645	5.0
100186	18808	5.0
100186	13770	5.0
100186	18749	5.0
100186	814	5.0
501965	1153	5.0
501965	18946	3.0
501965	14507	1.0
501965	3030	3.0
501965	17414	5.0
501965	1025	5.0
501965	2441	1.0
501965	6027	5.0
501965	398	5.0
501965	12303	5.0
501965	25007	5.0
501965	22685	5.0
501965	8667	5.0
501965	4645	5.0
501965	8234	3.0
501965	5419	5.0
501965	7375	1.0
501965	18095	1.0
501965	2612	5.0
501965	14430	5.0
501965	6071	3.0
501965	17080	5.0
501965	3636	1.0
501965	20157	5.0
501965	25022	5.0
501965	19010	5.0
501965	10947	5.0
501965	70	5.0
501965	25015	5.0
501965	6605	3.0
501965	1094	1.0
501965	3021	3.0
501965	848	3.0
501965	25016	5.0
501965	18259	5.0
501965	726	3.0
501965	1879	1.0
501965	25049	5.0
501965	19675	3.0
501965	4572	1.0
501965	3038	5.0
501965	10591	5.0
501965	14049	3.0
501965	6114	5.0
501965	19300	5.0
501965	5071	5.0
501965	7528	1.0
501965	15340	3.0
501965	25070	5.0
501965	1135	5.0
501965	24936	5.0
501965	13816	5.0
501965	121	3.0
501972	257	3.0
501972	707	3.0
501972	1025	5.0
501972	6856	5.0
501972	6603	5.0
501972	6605	5.0
501972	6488	5.0
501972	2499	5.0
501972	25044	5.0
501972	121	5.0
501972	8472	5.0
501972	14745	5.0
501972	25003	5.0
501972	7456	5.0
501972	18404	1.0
501972	10346	1.0
501972	2731	5.0
501972	24942	5.0
501972	498	5.0
501972	3636	1.0
501972	24992	5.0
501972	23289	5.0
501972	10602	5.0
501972	24894	5.0
501454	25089	5.0
501454	1496	5.0
501454	24965	5.0
501454	6662	5.0
501454	17543	5.0
501454	1352	5.0
501454	2634	5.0
501454	19031	1.0
501454	7375	1.0
501454	784	5.0
501454	4305	5.0
501454	19990	3.0
501454	2519	5.0
501454	6488	5.0
501454	18909	5.0
501454	9642	5.0
501454	13770	5.0
501454	5796	5.0
501454	1990	5.0
501454	23238	5.0
501454	5225	3.0
501454	810	1.0
501454	25068	5.0
501454	10541	5.0
501454	10166	5.0
501454	24873	5.0
501454	14268	3.0
501454	3581	5.0
501454	12606	5.0
501454	22399	5.0
501977	1025	5.0
501977	2115	1.0
501977	24964	5.0
501977	12678	1.0
501977	24967	5.0
501977	18248	5.0
501977	24941	5.0
501977	24994	5.0
501977	11599	1.0
501977	9880	5.0
501977	7043	5.0
501977	17414	5.0
501977	25006	5.0
501977	790	5.0
501977	19031	1.0
501977	5784	5.0
501977	14745	5.0
501977	3098	5.0
501977	5071	5.0
501977	13084	1.0
501977	24990	5.0
501977	10591	5.0
501977	7456	5.0
501977	7202	3.0
501977	18083	5.0
501977	23439	5.0
501977	4645	5.0
501977	24936	5.0
501977	3947	5.0
501977	1069	5.0
501977	24928	5.0
501977	1135	5.0
501977	25096	5.0
501977	24829	5.0
501977	6709	5.0
501977	15158	5.0
501977	13816	5.0
501977	5419	5.0
501977	2731	5.0
501977	3581	5.0
501977	24894	5.0
501977	1983	5.0
501800	25089	5.0
501800	14268	3.0
501800	6662	5.0
501800	25015	5.0
501800	2634	5.0
501800	6603	5.0
501800	13711	5.0
501800	14160	5.0
501800	24927	5.0
501800	18909	5.0
501800	14430	5.0
501800	31	5.0
501800	13392	5.0
501800	22399	5.0
501800	19300	5.0
501800	24965	5.0
501800	6569	5.0
501800	13165	5.0
501800	20157	5.0
501800	8690	5.0
501800	12606	5.0
501800	10166	5.0
501800	6655	5.0
501800	22905	5.0
501800	24946	5.0
501800	1631	5.0
501800	9404	5.0
501800	13770	5.0
501800	784	5.0
501800	1599	5.0
501460	10373	1.0
501460	17414	5.0
501460	17543	5.0
501460	25096	5.0
501460	11145	1.0
501460	2519	1.0
501460	11148	5.0
501460	3085	5.0
501460	21264	5.0
501460	22905	5.0
501460	24980	5.0
501460	25006	5.0
501460	19224	5.0
501460	1566	5.0
501460	288	5.0
501460	6051	5.0
501460	806	5.0
501460	24873	5.0
501460	810	5.0
501460	1838	5.0
501460	18352	5.0
501460	5554	5.0
501460	6709	5.0
501460	15158	5.0
501460	25015	5.0
501460	187	5.0
501460	14268	5.0
501460	24894	5.0
501460	10947	5.0
501460	25014	5.0
501460	1990	5.0
501460	2631	5.0
501460	1352	5.0
501460	13770	5.0
501460	6603	5.0
501460	14671	5.0
501460	13392	5.0
501460	594	1.0
501460	16084	5.0
501460	6487	5.0
